Program Name,ole5
Description,Main Pump
Employee ID,1437
Comp Set,4500
Input Factor,7.25
Input Factor Type,cu/in
Serial Number,170036
Customer ID,123456

Date,Time,S1,SP,TP,Cycle,Cycle Timer,LCSetpoint,LC Regulate,Step,F1,F2,F3,T1,T3,P1,P2,P3,P4,P5,Theo Flow,Efficiency
2026-01-16,19:55:57,1208,1200,852,3,229,3000,0,157,2693,583.0,14033,1422,806,3114,287,629,0,387,37.91,71.03%
2026-01-16,19:55:57,1204,1200,1000,3,96,3000,0,157,3705,586.0,17678,1424,806,3167,285,629,0,416,37.79,98.05%
2026-01-16,19:55:58,1204,1200,1000,3,96,3000,0,157,3705,586.0,17678,1424,806,3167,285,629,0,416,37.79,98.05%
2026-01-16,19:55:59,1234,1200,1000,3,0,3000,0,159,3726,592.0,18589,1424,806,3061,285,629,0,428,38.73,96.21%
2026-01-16,19:55:59,1234,1200,1000,3,0,3000,0,159,3726,592.0,18589,1424,806,3061,285,629,0,428,38.73,96.21%
2026-01-16,19:56:00,1178,1200,1000,3,0,3000,0,159,3685,589.0,18589,1422,806,3043,284,629,0,422,36.97,99.67%
2026-01-16,19:56:01,1178,1200,1000,3,0,3000,0,159,3685,589.0,18589,1422,806,3043,284,632,0,422,36.97,99.67%
2026-01-16,19:56:02,1217,1200,1000,3,0,3000,0,159,3726,589.0,18387,1424,804,3143,285,632,0,416,38.20,97.55%
2026-01-16,19:56:02,1212,1200,1000,3,0,3000,0,159,3726,595.0,17880,1422,804,3131,285,630,0,422,38.04,97.95%
2026-01-16,19:56:03,1212,1200,1000,3,0,3000,0,159,3726,595.0,17880,1422,804,3131,285,630,0,422,38.04,97.95%
2026-01-16,19:56:04,1195,1200,1000,3,0,3000,0,159,3685,595.0,18083,1422,806,3143,285,633,0,416,37.51,98.25%
2026-01-16,19:56:04,1195,1200,1000,3,0,3000,0,159,3685,595.0,18083,1422,806,3143,285,633,0,416,37.51,98.25%
2026-01-16,19:56:05,1200,1200,1000,3,0,3000,0,159,3685,592.0,18083,1428,804,3149,285,631,0,398,37.66,97.84%
2026-01-16,19:56:06,1200,1200,1000,3,0,3000,0,159,3685,592.0,18083,1428,804,3149,285,631,0,398,37.66,97.84%
2026-01-16,19:56:07,1212,1200,1000,3,0,3000,0,159,3726,583.0,18488,1426,804,3090,285,632,0,381,38.04,97.95%
2026-01-16,19:56:07,1212,1200,1000,3,0,3000,0,159,3726,583.0,18488,1426,804,3090,285,632,0,381,38.04,97.95%
2026-01-16,19:56:08,1230,1200,1000,3,0,3000,0,156,3665,592.0,18387,1424,804,3114,285,633,0,410,38.60,94.94%
2026-01-16,19:56:09,1230,1200,1000,3,0,3000,0,156,3665,592.0,18387,1424,804,3114,285,633,0,410,38.60,94.94%
2026-01-16,19:56:09,1195,1200,1000,3,0,3000,0,156,3746,595.0,18083,1426,808,3108,285,630,0,439,37.51,99.88%
2026-01-16,19:56:10,1195,1200,1000,3,0,3000,0,156,3746,595.0,18083,1426,808,3108,285,630,0,439,37.51,99.88%
2026-01-16,19:56:11,1184,1200,1000,4,0,3000,0,135,3726,592.0,18184,1426,806,3108,284,630,0,428,37.16,100.27%
2026-01-16,19:56:12,1184,1200,1000,4,0,3000,0,135,3746,592.0,18387,1426,806,3108,285,630,0,428,37.16,100.81%
2026-01-16,19:56:12,1191,1200,960,4,5977,3000,0,109,3746,592.0,18387,1426,806,3161,285,633,0,387,37.38,100.21%
2026-01-16,19:56:13,1202,1200,696,4,5844,3000,0,109,3766,592.0,18387,1428,806,3061,285,633,0,451,37.73,99.83%
2026-01-16,19:56:14,1202,1200,696,4,5844,3000,0,109,3766,592.0,18387,1428,806,3061,285,631,0,451,37.73,99.83%
2026-01-16,19:56:15,1195,1200,424,4,5711,3000,0,109,3624,614.0,17779,1428,806,3090,285,631,0,422,37.51,96.63%
2026-01-16,19:56:15,1195,1200,424,4,5711,3000,0,109,3624,614.0,17779,1428,806,3090,285,631,0,422,37.51,96.63%
2026-01-16,19:56:16,1187,1200,160,4,5577,3000,0,109,3624,686.0,17779,1428,808,3055,285,628,0,363,37.25,97.28%
2026-01-16,19:56:17,1187,1200,160,4,5577,3000,0,109,3624,686.0,17779,1428,808,3055,285,628,0,363,37.25,97.28%
